ID;SKU;URL
7894066129941    ;26652.0;https://www.google.com/shopping/product/11527872076593481689
7894066107659    ;25905.0;https://www.google.com/shopping/product/4699339749365621186
7894066121358    ;26487.2;https://www.google.com/shopping/product/9315929673151516656
7894066113773    ;26123.2;https://www.google.com/shopping/product/6229110987756186286
7894066116484    ;26237.2;https://www.google.com/shopping/product/13928317743613926917
7894066119287    ;4257.2;https://www.google.com/shopping/product/9548033811136370813
7894066119041    ;26433.2;https://www.google.com/shopping/product/16158824998309479283
7894066119898    ;25776.0;https://www.google.com/shopping/product/954190522342314588
7894066115807    ;25453.2;https://www.google.com/shopping/product/14941816197041939813
7894066115913    ;3436.2;https://www.google.com/shopping/product/3703583755581762144
7894066117351    ;26323.2;https://www.google.com/shopping/product/2051981817041373820
7894066123628    ;26575.0;https://www.google.com/shopping/product/15497605019366086102
7894066115920    ;25584.2;https://www.google.com/shopping/product/14617847942859847619
7894066109097    ;25985.0;https://www.google.com/shopping/product/10026276837180579218
7894066110956    ;25682.0;https://www.google.com/shopping/product/16130264758734248479
7894066119294    ;25167.2;https://www.google.com/shopping/product/12855052226903093732
7894066083670    ;25603.2;https://www.google.com/shopping/product/6641958250583001991
7894066115906    ;25980.2;https://www.google.com/shopping/product/3754858055222577787
7894066117177    ;26325.2;https://www.google.com/shopping/product/14848919865488616330
7894066125653    ;26632.0;https://www.google.com/shopping/product/4335351313252964464
7894066082574    ;25673.0;https://www.google.com/shopping/product/16770431034235459826
7894066115555    ;26220.0;https://www.google.com/shopping/product/7791474266738575812
7894066082567    ;25669.0;https://www.google.com/shopping/product/12433093119593408490
7894066124410    ;26613.0;https://www.google.com/shopping/product/6986979567641532756
7894066130770    ;26692.0;https://www.google.com/shopping/product/1022173142674881040
7894066116491    ;26238.2;https://www.google.com/shopping/product/1220425264193526849
7894066118990    ;26431.0;https://www.google.com/shopping/product/9521829252286178385
7894066132002    ;25849.2;https://www.google.com/shopping/product/7800744127391785346
7894066132378    ;26753.0;https://www.google.com/shopping/product/14038635896761947338
7894066087081    ;25738.1;https://www.google.com/shopping/product/5045931513657001200
7894066122737    ;26529.1;https://www.google.com/shopping/product/17742602209996526283
7894066111755    ;26156.1;https://www.google.com/shopping/product/5031433783501041691
7894066023812    ;3256.3;https://www.google.com/shopping/product/3657306345985808888
7894066023829    ;3257.3;https://www.google.com/shopping/product/13740938592919158776
7894066071042    ;25028.3;https://www.google.com/shopping/product/16702529620707776620
7894066071035    ;25027.3;https://www.google.com/shopping/product/16584878952433850039
7894066120269    ;25232.3;https://www.google.com/shopping/product/9621745691992127964
7894066108342    ;3602.3;https://www.google.com/shopping/product/16672966639659700793
7894066120238    ;6637.3;https://www.google.com/shopping/product/2566751617629654426
7894066082499    ;6079.3;https://www.google.com/shopping/product/15894310389256426100
7894066067182    ;6732.3;https://www.google.com/shopping/product/4796726657925722973
7894066067205    ;6733.3;https://www.google.com/shopping/product/3529582952823934
7894066067168    ;6730.3;https://www.google.com/shopping/product/4697742382343145599
7894066067175    ;6731.3;https://www.google.com/shopping/product/8823638970871142833
7894066070946    ;25022.3;https://www.google.com/shopping/product/5069602942986336527
7894066070953    ;25023.3;https://www.google.com/shopping/product/3907725789463069625
7894066070922    ;25020.3;https://www.google.com/shopping/product/10153978133668095812
7894066070939    ;25021.3;https://www.google.com/shopping/product/10230912291634421779
7894066130602    ;26682.2;https://www.google.com/shopping/product/4359424273083022539
7894066130626    ;26681.2;https://www.google.com/shopping/product/1581003861903129988
7894066135874    ;22187.2;https://www.google.com/shopping/product/7945053160670376202
7894066135850    ;22188.2;https://www.google.com/shopping/product/14329813544741065306
7894066058272    ;6045.3;https://www.google.com/shopping/product/17871337366157631627
7894066058333    ;6051.3;https://www.google.com/shopping/product/16937863617168998155
7894066058395    ;6057.3;https://www.google.com/shopping/product/7981631438029749863
7894066058456    ;6063.3;https://www.google.com/shopping/product/3292311518488615336
7894066023904    ;3267.4;https://www.google.com/shopping/product/17146344557110253615
7894066116125    ;26310.4;https://www.google.com/shopping/product/920930040737092588
7894066083229    ;6420.4;https://www.google.com/shopping/product/9426899780314936242
7894066109035    ;25981.4;https://www.google.com/shopping/product/12368543966016711007
7894066113025    ;26209.4;https://www.google.com/shopping/product/15237961274148454358
7894066083212    ;6727.4;https://www.google.com/shopping/product/12503370285812698971
7894066081065    ;25671.4;https://www.google.com/shopping/product/6859189693267029519
7894066132859    ;26785.4;https://www.google.com/shopping/product/7205853284569441385
7894066131722    ;26678.4.30;https://www.google.com/shopping/product/5930640154732868418
7894066131715    ;26678.4.20;https://www.google.com/shopping/product/6539073564764017776
7894066130305    ;26678.4;https://www.google.com/shopping/product/17357142159784613687
7894066106898    ;25838.4;https://www.google.com/shopping/product/13068279477225493829
7894066122508    ;26460.4;https://www.google.com/shopping/product/15392928792091523878
7894066106881    ;25837.4;https://www.google.com/shopping/product/14879852730221970402
7894066042141    ;4259.0;https://www.google.com/shopping/product/14046796844267836962
7894066077723    ;25463.0;https://www.google.com/shopping/product/11410454544086267406
7894066121334    ;26486.2;https://www.google.com/shopping/product/5988756635310078489
7894066107963    ;25906.2;https://www.google.com/shopping/product/16891266046640664159
7894066079475    ;25563.0;https://www.google.com/shopping/product/17215450579437088859
7894066079499    ;25566.0;https://www.google.com/shopping/product/9542762665325895359
7894066079482    ;25562.0;https://www.google.com/shopping/product/18387558276901692704
7894066079864    ;25605.0;https://www.google.com/shopping/product/10585481260943818622
7894066129767    ;26642.0;https://www.google.com/shopping/product/5025298802696408288
7894066134181    ;26831.0;https://www.google.com/shopping/product/13986902672134747302
7894066112332    ;26136.0;https://www.google.com/shopping/product/9321394051317822066
7894066132897    ;26788.0;https://www.google.com/shopping/product/17808510337415292825
7894066108915    ;25975.0;https://www.google.com/shopping/product/7120637570206291315
7894066108892    ;25974.0;https://www.google.com/shopping/product/14835548844623675135
7894066108946    ;25977.0;https://www.google.com/shopping/product/3020949888730062229
7894066108878    ;25973.0;https://www.google.com/shopping/product/6943480486277784062
7894066048990    ;5406.0;https://www.google.com/shopping/product/4182277284970353189
7894066134051    ;26776.0;https://www.google.com/shopping/product/11565800555698000809
7894066075675    ;25268.0;https://www.google.com/shopping/product/12003669294339083163
7894066133825    ;26826.0;https://www.google.com/shopping/product/4671452352832943781
7894066130541    ;26680.0;https://www.google.com/shopping/product/12966747794073160118
7894066066710    ;6685.0;https://www.google.com/shopping/product/16599457926102197453
7894066103989    ;6773.2;https://www.google.com/shopping/product/14626852735817863109
7894066082482    ;25668.0;https://www.google.com/shopping/product/12190781737159670655
7894066070373    ;25000.0;https://www.google.com/shopping/product/13522527639683395565
7894066048969    ;5403.0;https://www.google.com/shopping/product/4872496409407839272
7894066129781    ;26643.0;https://www.google.com/shopping/product/18428774949297732673
7894066112448    ;26145.0;https://www.google.com/shopping/product/3892949788370702776
7894066115623    ;26248.0;https://www.google.com/shopping/product/14464948110593690362
7894066069568    ;6941.0;https://www.google.com/shopping/product/410159377062977795
7894066075002    ;25296.0;https://www.google.com/shopping/product/16475014951902267846
7894066111403    ;26096.0;https://www.google.com/shopping/product/2223419407713386086
7894066066727    ;6686.0;https://www.google.com/shopping/product/7984191282923092140
7894066082475    ;25667.0;https://www.google.com/shopping/product/95934276935604162
7894066135331    ;26835.0;https://www.google.com/shopping/product/9766186091992852241
7894066129804    ;26644.0;https://www.google.com/shopping/product/10255415716790201523
7894066112455    ;26146.0;https://www.google.com/shopping/product/8629616807726911461
7894066115630    ;26249.0;https://www.google.com/shopping/product/14494003211696261299
7894066111410    ;26097.0;https://www.google.com/shopping/product/14030572963973867010
7894066082468    ;25666.0;https://www.google.com/shopping/product/538179089203329940
7894066083304    ;25723.0;https://www.google.com/shopping/product/10930818212455251683
7894066129828    ;26645.0;https://www.google.com/shopping/product/15571418668852945067
7894066112462    ;26147.0;https://www.google.com/shopping/product/8566100320173729998
7894066115647    ;26250.0;https://www.google.com/shopping/product/17154114478502534908
7894066069582    ;6943.0;https://www.google.com/shopping/product/822522121694903676
7894066075026    ;25298.0;https://www.google.com/shopping/product/6526551991795585068
7894066111427    ;26095.0;https://www.google.com/shopping/product/6419424143251581298
7894066082451    ;25665.0;https://www.google.com/shopping/product/7531075354701298643
7894066083311    ;25724.0;https://www.google.com/shopping/product/6188401244680401437
7894066133078    ;26801.0;https://www.google.com/shopping/product/22948700907692621
7894066104870    ;25257.2;https://www.google.com/shopping/product/16860039622587663835
7894066083298    ;25722.0;https://www.google.com/shopping/product/10201367713709842377
7894066069575    ;6942.0;https://www.google.com/shopping/product/2707942255331322687
7894066066734    ;6687.0;https://www.google.com/shopping/product/17068325975854005412
7894066131685    ;26644.0.30;https://www.google.com/shopping/product/9997704449907139417
7894066131678    ;26644.0.20;https://www.google.com/shopping/product/3558979837864755637
7894066108960    ;25978.0;https://www.google.com/shopping/product/8971814739490000092
7894066108366    ;25944.0;https://www.google.com/shopping/product/762812652939962525
7894066131661    ;26649.0.30;https://www.google.com/shopping/product/12168218190321044162
7894066131654    ;26649.0.20;https://www.google.com/shopping/product/5384272051370677261
