ID;SKU;URL
7898292024148    ;148230002;https://www.google.com/shopping/product/596348571373197338
7898292024056    ;148230000;https://www.google.com/shopping/product/18045483730161497632
7898292024155    ;148230003;https://www.google.com/shopping/product/7020674146377687283
7898292029754    ;145900000;https://www.google.com/shopping/product/16601672305522127335
7898292029792    ;145900004;https://www.google.com/shopping/product/11871661771115472111
7898419465106    ;145700045;https://www.google.com/shopping/product/3392962635357474748
7898419465113    ;145700046;https://www.google.com/shopping/product/16594533815808451602
7898419465144    ;145700049;https://www.google.com/shopping/product/15307784770258647379
7898419465083    ;145700043;https://www.google.com/shopping/product/2849993154081011293
7898419460644    ;145600004;https://www.google.com/shopping/product/1428608035965710274
7898419460620    ;145600002;https://www.google.com/shopping/product/9355098357381520825
7898419460637    ;145600003;https://www.google.com/shopping/product/15347411281195409238
7898419460712    ;147190033;https://www.google.com/shopping/product/10528704636449633959
7898419460729    ;147190034;https://www.google.com/shopping/product/17220625315034803555
7898292028986    ;147190040;https://www.google.com/shopping/product/1715778992848239231
7898292028993    ;147190041;https://www.google.com/shopping/product/9014117587001424427
7893024108769    ;SC-101140611300;https://www.google.com/shopping/product/17170998021538222640
7893024127081    ;SC-101140611310;https://www.google.com/shopping/product/2785079157638977991
7893024108899    ;SC-101140611350;https://www.google.com/shopping/product/7127115813978285526
7893024108783    ;SC-1259;https://www.google.com/shopping/product/16089139264069787903
7893024108790    ;SC-101140611600;https://www.google.com/shopping/product/516899639694414386
7893024108882    ;SC-1262;https://www.google.com/shopping/product/1715629987829698662
7893024127067    ;SC-101140611880;https://www.google.com/shopping/product/4003331443265174103
7893024127050    ;SC-143883;https://www.google.com/shopping/product/5742958613093762962
7893024187290    ;SC-101140774300;https://www.google.com/shopping/product/11416204801174381829
7893024187535    ;SC-101140774310;https://www.google.com/shopping/product/15983448616689921279
7893024187580    ;SC-55384;https://www.google.com/shopping/product/12687772673137173055
7893024187542    ;SC-55385;https://www.google.com/shopping/product/6075962527528123893
7893024187566    ;SC-55386;https://www.google.com/shopping/product/9633514422889820696
7893024187559    ;SC-101140774600;https://www.google.com/shopping/product/10434323896476443668
7893024187573    ;SC-55388;https://www.google.com/shopping/product/8810123136343089167
7893024190085    ;SC-56964;https://www.google.com/shopping/product/694812122748691253
7893024190092    ;SC-56965;https://www.google.com/shopping/product/14834114335290954196
7893024187313    ;SC-55355;https://www.google.com/shopping/product/14431315491807952282
7893024187399    ;SC-101147172310;https://www.google.com/shopping/product/5717307758218263998
7893024187412    ;SC-55357;https://www.google.com/shopping/product/8112798303731195757
7893024187498    ;SC-55358;https://www.google.com/shopping/product/12238159377866292226
7893024187504    ;SC-101147172510;https://www.google.com/shopping/product/14829314323907938460
7893024187481    ;SC-101147172600;https://www.google.com/shopping/product/15727974209739587788
7893024187405    ;SC-101147172750;https://www.google.com/shopping/product/7541690792439753711
7893024190061    ;SC-101147172880;https://www.google.com/shopping/product/12198017880184693690
7893024190078    ;SC-56968;https://www.google.com/shopping/product/8071162237011377218
7893024187030    ;SC-107740711350;https://www.google.com/shopping/product/18388098007671317738
7893024185562    ;SC-107740711500;https://www.google.com/shopping/product/13916907760445158355
7893024187054    ;SC-107740711510;https://www.google.com/shopping/product/16771633874553166716
7893024181182    ;SC-53304;https://www.google.com/shopping/product/13369309477405282788
7893024179257    ;SC-52792;https://www.google.com/shopping/product/274373575703608418
7893024179240    ;SC-52793;https://www.google.com/shopping/product/7748396973143374694
7893024181137    ;SC-53307;https://www.google.com/shopping/product/14469388767360629179
7893024181151    ;SC-53308;https://www.google.com/shopping/product/16948881154382407258
7893024181052    ;SC-810992700510;https://www.google.com/shopping/product/1166015117604579794
7893024181045    ;SC-810992700600;https://www.google.com/shopping/product/10083892753398834484
7893024180673    ;SC-810995200120;https://www.google.com/shopping/product/6165747018040117289
7893024180635    ;SC-53344;https://www.google.com/shopping/product/16851153314522045872
7893024179288    ;SC-52797;https://www.google.com/shopping/product/2985662611183337902
7893024181243    ;SC-53449;https://www.google.com/shopping/product/11085701817699502458
7893024180642    ;SC-53345;https://www.google.com/shopping/product/6529013329773393165
7893024180659    ;SC-53346;https://www.google.com/shopping/product/98664308446247325
7893024179233    ;SC-810995200600;https://www.google.com/shopping/product/15050749777606823572
7893024180666    ;SC-810995200750;https://www.google.com/shopping/product/1057279174963152369
7893024180697    ;SC-53349;https://www.google.com/shopping/product/14534188279053676286
7893024180505    ;SC-810999700120;https://www.google.com/shopping/product/13490643587462952452
7893024180437    ;SC-810999700150;https://www.google.com/shopping/product/7866686593164674647
7893024179301    ;SC-810999700300;https://www.google.com/shopping/product/16722194341390324475
7893024181229    ;SC-810999700350;https://www.google.com/shopping/product/10576185182424784401
7893024180451    ;SC-810999700500;https://www.google.com/shopping/product/7982455276268377270
7893024180468    ;SC-53365;https://www.google.com/shopping/product/17480466493017700218
7893024180444    ;SC-810999700600;https://www.google.com/shopping/product/16593241449354590734
7893024180475    ;SC-53367;https://www.google.com/shopping/product/5914812650959359608
7893024180499    ;SC-810999700990;https://www.google.com/shopping/product/18288696828500335948
7893024199675    ;SC-810942700150;https://www.google.com/shopping/product/15020756690352799791
7893024199682    ;SC-810942700300;https://www.google.com/shopping/product/12746792429294297202
7893024208872    ;SC-810942700460;https://www.google.com/shopping/product/17242716954780614797
7893024199699    ;SC-810942700500;https://www.google.com/shopping/product/11288538127773083873
7893024199705    ;SC-810942700600;https://www.google.com/shopping/product/3449125982147548744
7893024199613    ;SC-810945200150;https://www.google.com/shopping/product/10286165226448870138
7893024199620    ;SC-810945200300;https://www.google.com/shopping/product/17384819674380479539
7893024208827    ;SC-243182;https://www.google.com/shopping/product/11621113667845219603
7893024199637    ;SC-810945200500;https://www.google.com/shopping/product/8413959365930688066
7893024199644    ;SC-810945200600;https://www.google.com/shopping/product/17408854203652739557
7893024192461    ;SC-810920700150;https://www.google.com/shopping/product/15635063337870292406
7893024192508    ;SC-810920700300;https://www.google.com/shopping/product/2400012819278872004
7893024192515    ;SC-810920700500;https://www.google.com/shopping/product/7769467037500151347
7893024192522    ;SC-810920700600;https://www.google.com/shopping/product/10187988764759970535
7893024193024    ;SC-810923400150;https://www.google.com/shopping/product/7551738724082715647
