ID;SKU;URL
7897079077780    ;Taschibra-15030065_01;https://www.google.com/shopping/product/5001511400704777842
7894335043169    ;85012011;https://www.google.com/shopping/product/2583618597818269042
7894335030299    ;Gravia-8501.1024;https://www.google.com/shopping/product/5559402776250818315
7894203010989    ;1983.BL.ACT.MT;https://www.google.com/shopping/product/11615216986267191776
7894200209911    ;000.551.200.01;https://www.google.com/shopping/product/3079531917303997103
7891461279424    ;903006;https://www.google.com/shopping/product/17086380719333914356
7891506064787    ;FABRIMAR-A-1-CHI-CR-D-AF;https://www.google.com/shopping/product/11416006831472408376
7899624416716    ;EVOLUX-D182927;https://www.google.com/shopping/product/16843456588996836071
9008606159468    ;EGLO-32058V;https://www.google.com/shopping/product/12913031610430498271
7897451411850    ;Cortag-61185;https://www.google.com/shopping/product/8187691773526105851
7897451410631    ;Cortag-61063;https://www.google.com/shopping/product/15906420601701904226
7891333103734    ;B60038M100;https://www.google.com/shopping/product/11450254679601370472
7897079055399    ;Taschibra-02070044_08;https://www.google.com/shopping/product/2418113151737901006
7891222310366    ;Astra-BP36-4;https://www.google.com/shopping/product/3517236799807994782
7894335042964    ;Gravia-48580109;https://www.google.com/shopping/product/8359173748925589520
7894203010620    ;1998.GL.ST.MT;https://www.google.com/shopping/product/6789060695137479694
7891506047711    ;FABRIMAR-1167-P-CR;https://www.google.com/shopping/product/6559399300102033467
7898490203246    ;EVOLUX-D141171A;https://www.google.com/shopping/product/14870770108660846390
7898437943785    ;Ourofino-09.0542-S;https://www.google.com/shopping/product/2243031910940463087
7893809087654    ;Jacuzzi-99850687;https://www.google.com/shopping/product/10232296009953879987
7898268764887    ;FOGATTI-50052330;https://www.google.com/shopping/product/6389333912223288776
7896911300031    ;FE105;https://www.google.com/shopping/product/15151973354249542839
7896911303490    ;ED150;https://www.google.com/shopping/product/11914668368024515299
7898615840264    ;CH2332-3;https://www.google.com/shopping/product/3570996607086025818
7898615848949    ;CH2059-5;https://www.google.com/shopping/product/7702658550560118886
7898615848932    ;CH2057-1;https://www.google.com/shopping/product/11917108913707103736
7891333063571    ;1,76107E+12;https://www.google.com/shopping/product/10627331072372718787
7896739004845    ;11604710;https://www.google.com/shopping/product/6658480953848335389
7891222041949    ;Astra-TSL-K;https://www.google.com/shopping/product/7501934703918542904
7891461279387    ;902706;https://www.google.com/shopping/product/15605583921742021367
7896513313460    ;9741-15717;https://www.google.com/shopping/product/18043932625271240346
7897079047820    ;Taschibra-02080008_01;https://www.google.com/shopping/product/2466739340901664323
7897079066012    ;Taschibra-04040001_22;https://www.google.com/shopping/product/16478061813673727185
7891506038894    ;FABRIMAR-1159-A-CR;https://www.google.com/shopping/product/848616344398142624
7891506072607    ;FABRIMAR-1192-ELA-CR;https://www.google.com/shopping/product/13831748264052518145
7893024149267    ;SC-0101410922150;https://www.google.com/shopping/product/5456677087818598893
7893024351448    ;SC-107748732760;https://www.google.com/shopping/product/14244839556470305721
7898440688833    ;1258-E63;https://www.google.com/shopping/product/18175158961102138752
7891506534822    ;1258-PI-CR;https://www.google.com/shopping/product/2183523200691040192
7897079076332    ;15050648;https://www.google.com/shopping/product/11421014050540966313
7896911300215    ;FLP127;https://www.google.com/shopping/product/17226425918341746586
7896911303858    ;FP1011;https://www.google.com/shopping/product/3943741611567373497
7897451415681    ;Cortag-61568;https://www.google.com/shopping/product/8743022257255531649
7898615848239    ;CH9020-1;https://www.google.com/shopping/product/18079023498681966464
7898615841346    ;CH1115-C;https://www.google.com/shopping/product/10078617258944766384
7891506534419    ;1256-PI-CR;https://www.google.com/shopping/product/3409853237863830432
7894335042933    ;Gravia-48480109;https://www.google.com/shopping/product/9623525051778508089
7898554870346    ;MIDEA-FRP42;https://www.google.com/shopping/product/7945132827916389624
7893024352506    ;SC-107375692500;https://www.google.com/shopping/product/7606195367080336478
7898437943235    ;Ourofino-09.0460-S;https://www.google.com/shopping/product/7057549681240092056
7898437943266    ;Ourofino-09.0461-S;https://www.google.com/shopping/product/12750972206998690195
7897451468571    ;Cortag-60857;https://www.google.com/shopping/product/7333635880861358158
7891506547716    ;1167-P-CR;https://www.google.com/shopping/product/2628693649258937764
7900000179894    ;A857199821;https://www.google.com/shopping/product/2125033138015294148
7891333082527    ;1,25202E+12;https://www.google.com/shopping/product/17260381677010592981
7891333106711    ;1,3657E+12;https://www.google.com/shopping/product/14395692896456888756
7892162127724    ;12772;https://www.google.com/shopping/product/3102167520302684474
7894200215967    ;4900.C92.GD;https://www.google.com/shopping/product/16758704847681776462
7894335016866    ;Gravia-4201.0111;https://www.google.com/shopping/product/11233280042118675273
7891461305529    ;926044;https://www.google.com/shopping/product/9505084486745774908
7891506072263    ;FABRIMAR-1876-PET-CR;https://www.google.com/shopping/product/17746236256411349730
7899701927425    ;AD00236SN21;https://www.google.com/shopping/product/5183115962578945158
7893024190078    ;SC-56968;https://www.google.com/shopping/product/8071162237011377218
7898440688796    ;4900-E63;https://www.google.com/shopping/product/1846844189808029871
7899958600102    ;1158-E32;https://www.google.com/shopping/product/16580981562182948685
9008606159758    ;EGLO-94639V;https://www.google.com/shopping/product/3317842493726521593
7897451411836    ;Cortag-61183;https://www.google.com/shopping/product/10715094712857171086
